dim_time_key,time_hhmm,time_hh_24,time_hh,time_am_pm
165409,1654,16,4,pm
165410,1654,16,4,pm
165411,1654,16,4,pm
165412,1654,16,4,pm
165413,1654,16,4,pm
165414,1654,16,4,pm
165415,1654,16,4,pm
165416,1654,16,4,pm
165417,1654,16,4,pm
165418,1654,16,4,pm
165419,1654,16,4,pm
165420,1654,16,4,pm
165421,1654,16,4,pm
165422,1654,16,4,pm
165423,1654,16,4,pm
165424,1654,16,4,pm
165425,1654,16,4,pm
165426,1654,16,4,pm
165427,1654,16,4,pm
165428,1654,16,4,pm
165429,1654,16,4,pm
165430,1654,16,4,pm
165431,1654,16,4,pm
165432,1654,16,4,pm
165433,1654,16,4,pm
165434,1654,16,4,pm
165435,1654,16,4,pm
165436,1654,16,4,pm
165437,1654,16,4,pm
165438,1654,16,4,pm
165439,1654,16,4,pm
165440,1654,16,4,pm
165441,1654,16,4,pm
165442,1654,16,4,pm
165443,1654,16,4,pm
165444,1654,16,4,pm
165445,1654,16,4,pm
165446,1654,16,4,pm
165447,1654,16,4,pm
165448,1654,16,4,pm
165449,1654,16,4,pm
165450,1654,16,4,pm
165451,1654,16,4,pm
165452,1654,16,4,pm
165453,1654,16,4,pm
165454,1654,16,4,pm
165455,1654,16,4,pm
165456,1654,16,4,pm
165457,1654,16,4,pm
165458,1654,16,4,pm
165459,1654,16,4,pm
165500,1655,16,4,pm
165501,1655,16,4,pm
165502,1655,16,4,pm
165503,1655,16,4,pm
165504,1655,16,4,pm
165505,1655,16,4,pm
165506,1655,16,4,pm
165507,1655,16,4,pm
165508,1655,16,4,pm
165509,1655,16,4,pm
165510,1655,16,4,pm
165511,1655,16,4,pm
165512,1655,16,4,pm
165513,1655,16,4,pm
165514,1655,16,4,pm
165515,1655,16,4,pm
165516,1655,16,4,pm
165517,1655,16,4,pm
165518,1655,16,4,pm
165519,1655,16,4,pm
165520,1655,16,4,pm
165521,1655,16,4,pm
165522,1655,16,4,pm
165523,1655,16,4,pm
165524,1655,16,4,pm
165525,1655,16,4,pm
165526,1655,16,4,pm
165527,1655,16,4,pm
165528,1655,16,4,pm
165529,1655,16,4,pm
165530,1655,16,4,pm
165531,1655,16,4,pm
165532,1655,16,4,pm
165533,1655,16,4,pm
165534,1655,16,4,pm
165535,1655,16,4,pm
165536,1655,16,4,pm
165537,1655,16,4,pm
165538,1655,16,4,pm
165539,1655,16,4,pm
165540,1655,16,4,pm
165541,1655,16,4,pm
165542,1655,16,4,pm
165543,1655,16,4,pm
165544,1655,16,4,pm
165545,1655,16,4,pm
165546,1655,16,4,pm
165547,1655,16,4,pm
165548,1655,16,4,pm
165549,1655,16,4,pm
165550,1655,16,4,pm
165551,1655,16,4,pm
165552,1655,16,4,pm
165553,1655,16,4,pm
165554,1655,16,4,pm
165555,1655,16,4,pm
165556,1655,16,4,pm
165557,1655,16,4,pm
165558,1655,16,4,pm
165559,1655,16,4,pm
165600,1656,16,4,pm
165601,1656,16,4,pm
165602,1656,16,4,pm
165603,1656,16,4,pm
165604,1656,16,4,pm
165605,1656,16,4,pm
165606,1656,16,4,pm
165607,1656,16,4,pm
165608,1656,16,4,pm
165609,1656,16,4,pm
165610,1656,16,4,pm
165611,1656,16,4,pm
165612,1656,16,4,pm
165613,1656,16,4,pm
165614,1656,16,4,pm
165615,1656,16,4,pm
165616,1656,16,4,pm
165617,1656,16,4,pm
165618,1656,16,4,pm
165619,1656,16,4,pm
165620,1656,16,4,pm
165621,1656,16,4,pm
165622,1656,16,4,pm
165623,1656,16,4,pm
165624,1656,16,4,pm
165625,1656,16,4,pm
165626,1656,16,4,pm
165627,1656,16,4,pm
165628,1656,16,4,pm
165629,1656,16,4,pm
165630,1656,16,4,pm
165631,1656,16,4,pm
165632,1656,16,4,pm
165633,1656,16,4,pm
165634,1656,16,4,pm
165635,1656,16,4,pm
165636,1656,16,4,pm
165637,1656,16,4,pm
165638,1656,16,4,pm
165639,1656,16,4,pm
165640,1656,16,4,pm
165641,1656,16,4,pm
165642,1656,16,4,pm
165643,1656,16,4,pm
165644,1656,16,4,pm
165645,1656,16,4,pm
165646,1656,16,4,pm
165647,1656,16,4,pm
165648,1656,16,4,pm
165649,1656,16,4,pm
165650,1656,16,4,pm
165651,1656,16,4,pm
165652,1656,16,4,pm
165653,1656,16,4,pm
165654,1656,16,4,pm
165655,1656,16,4,pm
165656,1656,16,4,pm
165657,1656,16,4,pm
165658,1656,16,4,pm
165659,1656,16,4,pm
165700,1657,16,4,pm
165701,1657,16,4,pm
165702,1657,16,4,pm
165703,1657,16,4,pm
165704,1657,16,4,pm
165705,1657,16,4,pm
165706,1657,16,4,pm
165707,1657,16,4,pm
165708,1657,16,4,pm
165709,1657,16,4,pm
165710,1657,16,4,pm
165711,1657,16,4,pm
165712,1657,16,4,pm
165713,1657,16,4,pm
165714,1657,16,4,pm
165715,1657,16,4,pm
165716,1657,16,4,pm
165717,1657,16,4,pm
165718,1657,16,4,pm
165719,1657,16,4,pm
165720,1657,16,4,pm
165721,1657,16,4,pm
165722,1657,16,4,pm
165723,1657,16,4,pm
165724,1657,16,4,pm
165725,1657,16,4,pm
165726,1657,16,4,pm
165727,1657,16,4,pm
165728,1657,16,4,pm
165729,1657,16,4,pm
165730,1657,16,4,pm
165731,1657,16,4,pm
165732,1657,16,4,pm
165733,1657,16,4,pm
165734,1657,16,4,pm
165735,1657,16,4,pm
165736,1657,16,4,pm
165737,1657,16,4,pm
165738,1657,16,4,pm
165739,1657,16,4,pm
165740,1657,16,4,pm
165741,1657,16,4,pm
165742,1657,16,4,pm
165743,1657,16,4,pm
165744,1657,16,4,pm
165745,1657,16,4,pm
165746,1657,16,4,pm
165747,1657,16,4,pm
165748,1657,16,4,pm
165749,1657,16,4,pm
165750,1657,16,4,pm
165751,1657,16,4,pm
165752,1657,16,4,pm
165753,1657,16,4,pm
165754,1657,16,4,pm
165755,1657,16,4,pm
165756,1657,16,4,pm
165757,1657,16,4,pm
165758,1657,16,4,pm
165759,1657,16,4,pm
165800,1658,16,4,pm
165801,1658,16,4,pm
165802,1658,16,4,pm
165803,1658,16,4,pm
165804,1658,16,4,pm
165805,1658,16,4,pm
165806,1658,16,4,pm
165807,1658,16,4,pm
165808,1658,16,4,pm
165809,1658,16,4,pm
165810,1658,16,4,pm
165811,1658,16,4,pm
165812,1658,16,4,pm
165813,1658,16,4,pm
165814,1658,16,4,pm
165815,1658,16,4,pm
165816,1658,16,4,pm
165817,1658,16,4,pm
165818,1658,16,4,pm
165819,1658,16,4,pm
165820,1658,16,4,pm
165821,1658,16,4,pm
165822,1658,16,4,pm
165823,1658,16,4,pm
165824,1658,16,4,pm
165825,1658,16,4,pm
165826,1658,16,4,pm
165827,1658,16,4,pm
165828,1658,16,4,pm
165829,1658,16,4,pm
165830,1658,16,4,pm
165831,1658,16,4,pm
165832,1658,16,4,pm
165833,1658,16,4,pm
165834,1658,16,4,pm
165835,1658,16,4,pm
165836,1658,16,4,pm
165837,1658,16,4,pm
165838,1658,16,4,pm
165839,1658,16,4,pm
165840,1658,16,4,pm
165841,1658,16,4,pm
165842,1658,16,4,pm
165843,1658,16,4,pm
165844,1658,16,4,pm
165845,1658,16,4,pm
165846,1658,16,4,pm
165847,1658,16,4,pm
165848,1658,16,4,pm
165849,1658,16,4,pm
165850,1658,16,4,pm
165851,1658,16,4,pm
165852,1658,16,4,pm
165853,1658,16,4,pm
165854,1658,16,4,pm
165855,1658,16,4,pm
165856,1658,16,4,pm
165857,1658,16,4,pm
165858,1658,16,4,pm
165859,1658,16,4,pm
165900,1659,16,4,pm
165901,1659,16,4,pm
165902,1659,16,4,pm
165903,1659,16,4,pm
165904,1659,16,4,pm
165905,1659,16,4,pm
165906,1659,16,4,pm
165907,1659,16,4,pm
165908,1659,16,4,pm
165909,1659,16,4,pm
165910,1659,16,4,pm
165911,1659,16,4,pm
165912,1659,16,4,pm
165913,1659,16,4,pm
